,gender,lsat,pass_bar,race1,ugpa
18035,1,34.0,1,0,3.0
18036,0,33.0,1,0,3.0
18037,0,43.0,1,0,3.0
18038,1,27.0,1,0,3.0
18039,0,32.0,1,0,3.0
18040,1,31.0,1,0,3.0
18041,1,31.0,1,1,3.0
18042,0,30.0,1,0,3.0
18043,0,34.0,1,0,3.0
18044,0,41.0,1,0,3.0
18045,1,39.0,1,1,3.0
18047,0,39.0,1,0,3.0
18048,1,40.0,1,0,3.0
18049,1,36.0,1,0,3.0
18051,1,33.5,1,0,3.0
18052,1,31.0,1,0,3.0
18053,0,35.0,1,0,3.0
18054,1,40.0,1,0,3.0
18055,1,42.0,-1,0,3.0
18056,1,32.0,1,0,3.0
18057,0,33.0,1,0,3.0
18059,0,32.0,1,0,3.0
18060,1,38.0,1,0,3.0
18061,0,39.0,1,0,3.0
18062,1,35.0,1,0,3.0
18063,0,17.5,1,0,3.0
18064,1,34.0,1,0,3.0
18065,0,24.0,1,0,3.0
18066,0,39.0,-1,0,3.0
18067,0,20.0,-1,1,3.0
18068,0,38.0,1,0,3.0
18069,0,36.0,1,0,3.0
18070,0,33.0,1,0,3.0
18071,0,36.0,1,1,3.0
18072,0,38.0,1,0,3.0
18073,1,38.0,1,0,3.0
18074,1,41.0,1,0,3.0
18075,0,38.0,1,0,3.0
18076,1,32.0,1,1,3.0
18077,0,36.0,1,0,3.0
18078,0,27.0,1,1,3.0
18079,0,38.0,-1,0,3.0
18080,0,31.0,1,0,3.0
18081,0,29.0,1,1,3.0
18082,1,37.0,1,0,3.0
18084,1,27.0,1,1,3.0
18085,0,41.0,1,0,3.0
18086,0,36.0,1,1,3.0
18088,1,47.0,1,0,3.0
18089,0,29.0,1,1,3.0
18090,0,35.0,1,0,3.0
18091,0,33.0,1,0,3.0
18092,0,29.0,1,1,3.0
18093,0,39.0,1,0,3.0
18094,0,36.0,1,0,3.0
18095,1,36.0,1,0,3.0
18096,0,36.0,1,1,3.0
18097,0,42.0,1,0,3.0
18098,0,33.0,1,0,3.0
18099,0,36.0,1,0,3.0
18100,0,39.0,1,0,3.0
18101,0,38.5,1,0,3.0
18102,0,40.0,1,0,3.0
18103,0,39.0,1,0,3.0
18104,0,37.0,1,0,3.0
18105,1,35.0,1,1,3.0
18106,0,39.0,1,0,3.0
18107,0,35.0,1,0,3.0
18108,0,40.0,1,0,3.0
18109,0,33.0,1,1,3.0
18110,0,40.0,1,0,3.0
18111,1,18.0,1,1,3.0
18112,0,37.0,1,0,3.0
18113,0,42.0,1,0,3.0
18114,1,32.5,1,0,3.0
18115,0,34.0,1,0,3.0
18116,0,27.5,1,1,3.0
18117,0,42.0,1,0,3.0
18118,0,36.0,1,1,3.0
18119,0,38.0,1,0,3.0
18120,0,34.5,1,1,3.0
18121,0,37.0,1,0,3.0
18122,0,32.0,-1,1,3.0
18123,0,31.5,1,0,3.0
18124,0,42.0,1,0,3.0
18125,0,39.0,1,0,3.0
18127,0,33.0,1,0,3.0
18128,1,38.0,1,0,3.0
18129,1,42.0,1,0,3.0
18130,0,46.0,1,0,3.0
18131,1,39.0,1,0,3.0
18132,1,34.0,1,0,3.0
18133,0,32.0,1,0,3.0
18134,1,20.0,-1,1,3.0
18135,0,40.0,1,0,3.0
18137,0,44.0,1,0,3.0
18138,1,35.5,1,1,3.0
18139,0,33.0,1,0,3.0
18140,0,42.0,1,0,3.0
18141,1,39.0,1,0,3.0
18142,1,29.0,1,0,3.0
18143,1,35.0,-1,1,3.0
18144,0,33.0,1,0,3.0
18145,1,42.0,1,0,3.0
18146,0,38.0,1,1,3.0
18147,1,40.0,1,0,3.0
18148,0,26.7,1,0,3.0
18149,1,32.0,1,1,3.0
18151,1,34.0,1,0,3.0
18152,0,31.0,-1,0,3.0
18153,1,33.0,1,1,3.0
18154,1,35.0,1,0,3.0
18155,0,36.0,1,0,3.0
18156,1,41.0,1,1,3.0
18157,0,42.0,-1,1,3.0
18158,1,35.0,1,0,3.0
18160,1,26.5,-1,0,3.0
18162,0,38.0,1,0,3.0
18164,0,41.0,1,1,3.0
18165,0,35.0,1,0,3.0
18166,0,46.0,1,0,3.0
18167,0,43.0,1,0,3.0
18168,0,29.0,1,0,3.0
18169,1,31.0,1,1,3.0
18170,1,37.0,1,0,3.0
18171,1,34.0,1,0,3.0
18172,0,30.0,1,0,3.0
18173,0,37.0,1,1,3.0
18174,0,24.0,1,0,3.0
18175,1,31.0,1,1,3.0
18176,0,37.0,1,0,3.0
18178,1,34.0,1,1,3.0
18181,1,40.0,1,0,3.0
18182,0,38.0,1,0,3.0
18183,0,37.0,1,0,3.0
18184,1,35.5,1,0,3.0
18185,1,37.0,1,0,3.0
18186,0,41.0,1,0,3.0
18187,1,32.5,1,0,3.0
18188,0,35.0,1,0,3.0
18189,0,38.0,1,0,3.0
18190,0,37.0,1,0,3.0
18191,0,29.0,1,1,3.0
18192,1,37.0,1,0,3.0
18193,1,41.0,1,0,3.0
18194,1,33.0,1,0,3.0
18195,0,40.0,1,0,3.0
18196,0,33.0,-1,1,3.0
18197,1,29.0,-1,1,3.0
18198,0,31.0,1,1,3.0
18199,0,39.0,1,0,3.0
18201,0,34.0,1,1,3.0
18202,0,44.0,1,0,3.0
18203,1,38.0,1,0,3.0
18204,1,35.0,1,0,3.0
18205,0,29.5,1,0,3.0
18206,0,29.0,1,1,3.0
18207,0,38.0,1,0,3.0
18208,0,39.0,1,0,3.0
18209,1,34.0,1,0,3.0
18211,0,48.0,1,0,3.0
18212,0,31.0,1,0,3.0
18213,1,38.0,1,0,3.0
18214,1,28.0,-1,1,3.0
18215,0,37.0,1,1,3.0
18216,1,38.0,1,0,3.0
18217,0,44.0,1,0,3.0
18218,0,41.0,1,0,3.0
18219,0,37.0,1,0,3.0
18220,1,31.0,1,1,3.0
18221,0,34.0,1,0,3.0
18222,0,34.0,1,0,3.0
18223,0,34.0,1,1,3.0
18224,0,37.0,1,0,3.0
18225,1,32.0,1,0,3.0
18226,0,35.5,1,0,3.0
18227,1,35.0,1,0,3.0
18228,0,31.5,1,0,3.0
18229,1,29.0,1,1,3.0
18230,0,37.0,1,1,3.0
18231,0,40.0,1,0,3.0
18232,0,33.0,1,0,3.0
18233,1,37.0,-1,0,3.0
18235,0,34.0,1,0,3.0
18236,1,42.0,1,0,3.0
18237,1,39.0,1,0,3.0
18238,1,43.0,-1,0,3.0
18239,1,31.0,1,0,3.0
18241,0,40.0,1,1,3.0
18242,0,30.0,1,0,3.0
18243,0,36.0,1,0,3.0
18244,0,33.0,1,0,3.0
18245,0,35.0,1,0,3.0
18246,1,32.0,-1,0,3.0
18247,0,35.0,1,0,3.0
18248,0,34.0,-1,0,3.0
18249,1,39.0,1,1,3.0
18250,1,35.0,1,0,3.0
18251,1,40.0,1,0,3.0
18252,0,39.0,1,1,3.0
18253,0,29.0,1,0,3.0
18254,0,37.0,1,0,3.0
18255,1,37.0,1,0,3.0
18256,0,35.5,1,0,3.0
18258,1,39.0,1,0,3.0
18259,0,34.0,-1,0,3.0
18260,0,35.0,1,1,3.0
18261,1,31.0,-1,0,3.0
18262,0,30.5,1,0,3.0
18264,0,30.0,1,0,3.0
18265,0,38.0,1,0,3.0
18266,0,33.0,1,0,3.0
18267,1,35.0,1,0,3.0
18268,1,33.0,1,0,3.0
18269,1,40.0,1,0,3.0
18271,0,36.0,1,0,3.0
18272,0,33.0,1,0,3.0
18273,0,32.0,1,0,3.0
18274,0,35.0,1,1,3.0
18275,0,31.0,-1,0,3.0
18276,0,42.0,1,0,3.0
18277,0,39.0,1,0,3.0
18279,0,41.0,1,1,3.0
18280,0,41.0,1,0,3.0
18281,0,37.5,1,0,3.0
18282,0,34.0,1,0,3.0
18283,1,34.0,1,0,3.0
18284,0,39.0,1,0,3.0
18285,1,33.0,1,0,3.0
18286,0,31.0,1,0,3.0
18287,0,38.0,1,0,3.0
18288,0,33.0,1,0,3.0
18289,0,31.0,1,0,3.0
18290,1,40.0,1,0,3.0
18291,1,35.0,1,0,3.0
18292,0,36.0,1,0,3.0
18293,1,41.0,1,0,3.0
18294,0,46.0,1,0,3.0
18295,0,32.0,1,0,3.0
18296,0,36.0,1,0,3.0
18297,1,36.0,1,0,3.0
18298,0,44.0,1,0,3.0
18300,0,42.0,1,0,3.0
18301,0,37.0,1,0,3.0
18302,1,43.0,1,0,3.0
18303,0,34.0,1,0,3.0
18304,0,45.0,1,0,3.0
18305,0,34.0,1,0,3.0
18306,1,19.0,1,1,3.0
18307,0,38.0,1,0,3.0
18308,1,42.0,1,0,3.0
18309,1,39.0,1,0,3.0
18310,0,37.0,1,0,3.0
18311,0,40.0,1,0,3.0
18312,1,39.0,1,0,3.0
18313,0,29.0,-1,1,3.0
18314,0,36.0,1,0,3.0
18315,0,43.0,1,0,3.0
18316,0,33.0,1,0,3.0
18318,1,35.0,1,0,3.0
18319,1,42.0,1,0,3.0
18320,0,38.0,1,0,3.0
18322,0,39.0,1,0,3.0
18323,0,33.0,1,0,3.0
18324,1,25.5,-1,1,3.0
18325,0,31.0,1,0,3.0
18326,0,39.0,1,1,3.0
18327,0,37.0,1,0,3.0
18328,0,37.0,1,0,3.0
18329,0,38.0,1,0,3.0
18330,0,47.0,1,0,3.0
18331,1,41.0,1,0,3.0
18332,0,39.5,1,1,3.0
18334,0,42.0,1,0,3.0
18335,1,41.0,1,0,3.0
18336,1,38.0,1,0,3.0
18337,0,35.0,1,0,3.0
18338,1,36.5,1,0,3.0
18339,1,36.0,1,0,3.0
18340,0,35.0,1,0,3.0
18341,1,36.0,1,0,3.0
18342,1,31.0,1,1,3.0
18343,0,37.0,1,0,3.0
18344,0,34.0,1,0,3.0
18345,1,44.0,1,0,3.0
18346,0,22.0,-1,1,3.0
18347,0,35.5,1,0,3.0
18348,1,29.0,1,1,3.0
18349,0,42.0,1,0,3.0
18351,0,34.0,-1,0,3.0
18352,0,33.0,1,0,3.0
18354,0,41.0,1,0,3.0
18355,1,31.5,1,0,3.0
18356,1,36.0,1,0,3.0
18357,0,45.0,1,0,3.0
18358,1,38.0,1,0,3.0
18359,0,44.0,1,0,3.0
18360,1,39.0,1,0,3.0
18361,1,32.0,1,0,3.0
18362,0,30.0,1,0,3.0
18363,1,36.0,1,0,3.0
18364,0,42.0,1,1,3.0
18365,0,37.0,1,0,3.0
18366,0,35.0,1,0,3.0
18367,1,27.0,1,1,3.0
18368,0,34.0,1,0,3.0
18369,1,37.0,1,0,3.0
18370,1,34.0,1,0,3.0
18371,0,37.0,1,0,3.0
18373,1,43.0,1,0,3.0
18374,1,43.0,1,0,3.0
18375,1,29.0,1,0,3.0
18376,1,35.5,1,0,3.0
18377,0,41.0,1,0,3.0
18378,1,36.0,1,0,3.0
18380,0,39.0,1,1,3.0
18381,0,39.0,1,0,3.0
18382,0,35.7,1,0,3.0
18383,0,43.0,1,0,3.0
18385,1,31.0,1,1,3.0
18386,0,34.0,1,0,3.0
18387,0,41.0,1,0,3.0
18388,0,35.0,1,0,3.0
18389,0,34.0,1,0,3.0
18391,1,34.3,1,0,3.0
18392,0,37.5,1,0,3.0
18393,0,43.0,1,1,3.0
18394,0,44.0,1,0,3.0
18395,1,40.0,1,0,3.0
18396,0,42.0,-1,1,3.0
18397,0,34.0,1,0,3.0
18398,0,40.0,1,0,3.0
18399,1,38.5,1,0,3.0
18400,0,42.0,1,0,3.0
18401,1,30.0,1,0,3.0
18402,0,29.5,-1,1,3.0
18403,0,17.0,-1,1,3.0
18404,0,43.0,1,0,3.0
18405,0,36.0,1,0,3.0
18406,0,37.0,1,0,3.0
18407,1,35.0,1,0,3.0
18408,0,35.0,1,0,3.0
18409,1,35.5,1,0,3.0
18410,0,33.0,1,0,3.0
18411,0,33.5,1,0,3.0
18412,1,24.7,1,0,3.0
18413,1,28.0,-1,1,3.0
18414,0,43.0,1,0,3.0
18415,0,43.0,1,0,3.0
18416,0,36.0,1,0,3.0
18417,1,33.0,1,0,3.0
18418,0,28.0,1,0,3.0
18419,0,32.0,1,0,3.0
18420,1,35.0,1,0,3.0
18421,0,34.5,1,0,3.0
18422,0,38.0,1,0,3.0
18423,0,33.0,1,0,3.0
18424,1,36.0,-1,0,3.0
18425,0,43.0,1,0,3.0
18426,1,35.0,1,0,3.0
18427,1,32.0,1,0,3.0
18428,0,40.0,1,0,3.0
18430,1,42.0,1,0,3.0
18431,1,33.5,1,0,3.0
18432,0,35.0,1,0,3.0
18433,0,44.0,1,0,3.0
18434,0,38.0,1,0,3.0
18435,1,45.0,1,0,3.0
18436,0,42.0,1,0,3.0
18437,0,28.0,1,0,3.0
18438,0,35.0,1,0,3.0
18439,0,37.0,1,0,3.0
18440,0,35.0,1,0,3.0
18441,1,38.0,1,0,3.0
18442,1,32.0,1,0,3.0
18443,1,31.0,1,1,3.0
18444,1,41.0,1,0,3.0
18445,1,32.0,1,0,3.0
18446,1,40.0,1,0,3.0
18447,1,44.0,1,0,3.0
18449,0,35.0,1,0,3.0
18450,1,38.0,1,0,3.0
18451,0,38.0,-1,0,3.0
18452,0,33.0,1,1,3.0
18454,0,39.0,1,0,3.0
18455,1,35.0,1,1,3.0
18456,0,28.0,1,1,3.0
18457,1,39.0,1,0,3.0
18458,0,36.0,1,0,3.0
18459,1,40.0,1,0,3.0
18460,0,39.0,1,0,3.0
18461,0,36.0,1,0,3.0
18462,0,40.0,1,0,3.0
18463,1,43.5,1,0,3.0
18464,0,39.0,1,0,3.0
18465,0,38.0,1,1,3.0
18467,0,39.0,1,0,3.0
18468,0,38.0,1,0,3.0
18469,1,31.0,1,0,3.0
18470,1,35.0,1,0,3.0
18471,0,36.0,1,1,3.0
18473,1,42.0,1,0,3.0
18474,1,40.0,1,0,3.0
18475,0,39.0,1,0,3.0
18476,1,35.0,1,0,3.0
18477,1,40.0,1,0,3.0
18478,0,41.0,1,0,3.0
18479,0,37.5,1,0,3.0
18480,0,44.0,1,0,3.0
18481,1,31.0,1,0,3.0
18482,0,32.0,1,0,3.0
18484,1,28.5,1,1,3.0
18485,1,30.5,1,0,3.0
18486,1,36.0,1,0,3.0
18487,0,40.0,1,0,3.0
18488,1,34.0,1,0,3.0
18489,0,28.0,1,1,3.0
18490,1,30.0,1,1,3.0
18491,0,34.0,-1,0,3.0
18492,1,40.0,1,0,3.0
18493,0,39.0,1,0,3.0
18494,0,32.5,1,0,3.0
18495,0,38.0,-1,0,3.0
18496,0,29.0,1,0,3.0
18497,1,33.0,1,0,3.0
18498,0,39.0,1,0,3.0
18499,0,39.0,1,0,3.0
18500,1,31.0,1,1,3.0
18501,1,33.7,1,0,3.0
18502,0,33.5,1,0,3.0
18503,1,40.0,1,0,3.0
18504,1,35.0,-1,0,3.0
18505,1,30.0,1,1,3.0
18506,1,29.0,1,1,3.0
18507,1,22.5,-1,1,3.0
18508,0,41.0,1,0,3.0
18509,1,36.0,1,0,3.0
18510,0,28.0,1,1,3.0
18511,1,33.0,1,0,3.0
18512,0,46.0,1,0,3.0
18513,1,36.0,1,0,3.0
18514,0,42.0,1,0,3.0
18515,0,35.0,1,0,3.0
18516,0,36.0,1,0,3.0
18517,0,38.5,1,0,3.0
18518,0,29.3,1,0,3.0
18519,1,38.0,1,0,3.0
18520,1,29.0,1,1,3.0
18521,0,38.5,1,0,3.0
18522,0,44.0,1,1,3.0
18523,0,32.0,1,0,3.0
18524,0,19.0,-1,1,3.0
18525,0,33.0,1,1,3.0
18526,1,32.0,1,0,3.0
18527,1,40.0,1,0,3.0
18528,0,33.0,1,0,3.0
18529,1,36.0,1,0,3.0
18530,0,35.0,1,0,3.0
18531,0,40.0,-1,0,3.0
18532,1,40.0,1,0,3.0
18533,0,40.0,1,0,3.0
18535,0,39.0,1,1,3.0
18536,0,31.0,1,1,3.0
18537,0,30.5,1,0,3.0
18538,1,38.0,1,1,3.0
18539,1,32.0,1,0,3.0
18540,1,33.0,1,0,3.0
18541,1,35.0,1,0,3.0
18542,0,41.0,1,0,3.0
18543,0,40.0,1,0,3.0
18544,1,44.0,1,0,3.0
18545,0,39.0,1,0,3.0
18546,1,36.0,1,0,3.0
18547,0,36.5,1,0,3.0
18548,1,37.0,1,1,3.0
18549,1,42.0,1,0,3.0
18550,1,38.0,1,0,3.0
18552,1,46.0,1,0,3.0
18553,1,30.0,1,1,3.0
18554,1,29.0,1,0,3.0
18555,0,33.0,1,1,3.0
18556,0,35.0,1,0,3.0
18557,1,33.0,1,0,3.0
18558,1,38.0,1,0,3.0
18559,0,36.0,1,0,3.0
18560,0,44.0,1,0,3.0
18561,1,36.5,1,0,3.0
18562,1,39.0,1,0,3.0
18563,1,42.0,1,0,3.0
18564,0,41.0,1,0,3.0
18566,0,34.0,1,0,3.0
18567,1,29.0,1,0,3.0
18568,0,39.0,1,0,3.0
18569,0,33.0,1,1,3.0
18570,0,36.0,1,0,3.0
18571,1,27.5,1,0,3.0
18572,1,40.0,1,0,3.0
18573,1,34.0,1,0,3.0
18574,0,28.0,1,0,3.0
18575,1,24.0,1,1,3.0
18576,1,38.0,1,0,3.0
18577,0,37.0,1,0,3.0
18578,0,29.0,1,0,3.0
18579,1,36.0,1,0,3.0
18580,1,38.0,1,0,3.0
18581,1,43.0,1,1,3.0
18582,0,30.7,1,0,3.0
18583,0,32.0,1,1,3.0
18584,0,37.0,1,0,3.0
18585,1,41.0,1,1,3.0
18586,0,36.0,1,0,3.0
18587,1,40.0,1,0,3.0
18588,0,31.0,1,0,3.0
18589,0,42.0,1,1,3.0
18590,0,33.0,1,0,3.0
18591,0,27.5,1,0,3.0
18592,0,36.0,1,0,3.0
18593,0,45.0,1,0,3.0
18594,0,38.0,1,0,3.0
18595,1,38.0,1,1,3.0
18596,0,40.0,1,0,3.0
18597,0,37.0,1,0,3.0
18598,0,33.0,1,0,3.0
18599,0,31.3,1,0,3.0
18600,0,28.5,-1,1,3.0
18601,1,37.0,1,0,3.0
18602,1,32.0,1,0,3.0
18603,0,42.5,1,0,3.0
18604,0,36.0,1,0,3.0
18605,0,41.0,1,0,3.0
18606,0,19.0,-1,0,3.0
18607,0,31.0,1,1,3.0
18608,0,42.0,1,0,3.0
18609,0,36.0,1,0,3.0
18610,0,41.0,1,1,3.0
18611,1,26.5,1,1,3.0
18612,0,27.7,1,0,3.0
18614,1,35.0,1,0,3.0
18615,0,43.0,1,0,3.0
18616,0,41.0,1,0,3.0
18617,1,43.0,1,0,3.0
18618,1,33.0,-1,0,3.0
18619,0,30.7,-1,0,3.0
18620,0,39.0,1,0,3.0
18621,1,43.0,1,0,3.0
18622,1,21.0,-1,1,3.0
18623,1,26.0,1,1,3.0
18624,0,34.0,1,0,3.0
18625,1,40.0,1,0,3.0
18626,0,36.0,1,0,3.0
18627,1,43.0,1,0,3.0
18628,1,39.0,1,0,3.0
18629,0,45.0,1,0,3.0
18630,1,42.0,1,0,3.0
18631,0,37.0,1,0,3.0
18632,0,33.0,1,0,3.0
18633,0,29.3,1,0,3.0
18634,0,31.5,1,0,3.0
18635,1,41.0,1,0,3.0
18636,0,43.0,1,0,3.0
18637,0,36.0,1,0,3.0
18638,0,44.0,1,0,3.0
18639,1,41.0,1,0,3.0
18640,1,38.0,1,0,3.0
18641,0,43.5,1,0,3.0
18643,0,39.0,1,0,3.0
18644,0,30.5,1,1,3.0
18645,1,29.5,1,1,3.0
18646,0,35.0,1,0,3.0
18647,1,38.0,1,0,3.0
18648,1,35.7,1,0,3.0
18649,0,22.0,1,1,3.0
18650,1,39.0,1,0,3.0
18651,0,40.5,1,0,3.0
18652,1,36.0,1,1,3.0
18653,0,38.0,1,1,3.0
18654,1,39.0,1,0,3.0
18656,1,35.5,1,0,3.0
18657,0,40.0,1,0,3.0
18659,0,36.0,1,0,3.0
18660,0,35.0,1,0,3.0
18661,1,36.0,1,0,3.0
18662,1,41.0,1,0,3.0
18663,1,31.0,1,1,3.0
18664,0,37.0,1,0,3.0
18665,1,36.5,1,1,3.0
18666,0,47.0,1,0,3.0
18667,1,36.0,1,0,3.0
18668,1,36.5,1,0,3.0
18669,0,36.0,1,0,3.0
18670,0,37.0,1,0,3.0
18671,0,37.0,1,0,3.0
18672,1,33.0,1,0,3.0
18673,1,28.0,1,1,3.0
18675,1,32.0,1,0,3.0
18677,1,37.0,1,0,3.0
18678,0,33.0,1,0,3.0
18679,0,42.0,1,0,3.0
18680,1,35.0,1,0,3.0
18681,0,39.0,1,0,3.0
18682,1,36.0,1,0,3.0
18683,0,40.0,1,0,3.0
18684,1,28.5,-1,0,3.0
18685,1,35.0,1,0,3.0
18686,1,33.0,1,0,3.0
18687,1,35.0,1,0,3.0
18688,0,37.0,1,0,3.0
18689,1,26.5,1,1,3.0
18690,1,37.5,1,1,3.0
18691,1,35.0,1,1,3.0
18692,0,40.0,1,0,3.0
18693,1,42.0,1,0,3.0
18694,1,34.0,1,0,3.0
18695,1,38.0,1,1,3.0
18696,0,24.5,1,1,3.0
18697,0,28.0,1,1,3.0
18698,1,45.0,1,0,3.0
18699,0,28.0,1,0,3.0
18700,1,32.0,1,0,3.0
18701,0,28.0,1,0,3.0
18702,0,34.0,1,0,3.0
18703,0,43.0,1,0,3.0
18704,0,36.0,1,0,3.0
18705,1,26.0,1,1,3.0
18707,0,38.0,1,0,3.0
18708,0,46.0,-1,0,3.0
18709,1,48.0,1,0,3.0
18711,0,40.0,1,0,3.0
18712,0,33.0,1,1,3.0
18713,1,34.0,1,0,3.0
18714,1,26.0,-1,1,3.0
18715,1,34.0,1,0,3.0
18716,0,36.0,1,0,3.0
18717,0,36.0,1,0,3.0
18718,0,44.0,1,0,3.0
18719,1,27.0,1,0,3.0
18720,0,35.0,1,0,3.0
18721,0,38.0,1,0,3.0
18722,0,35.0,1,0,3.0
18723,1,43.0,1,0,3.0
18724,0,36.0,1,0,3.0
18725,0,35.0,1,0,3.0
18726,0,31.0,1,0,3.0
18727,0,38.0,1,0,3.0
18728,0,41.0,1,0,3.0
18729,1,38.0,1,0,3.0
18730,0,32.0,1,0,3.0
18731,1,39.0,1,0,3.0
18732,1,33.0,1,0,3.0
18733,0,44.0,1,0,3.0
18735,1,27.0,1,0,3.0
18736,1,35.0,1,0,3.0
18737,1,41.0,1,0,3.0
18738,0,41.0,1,0,3.0
18739,0,32.0,1,0,3.0
18740,1,30.5,1,0,3.0
18741,0,23.0,1,1,3.0
18742,1,33.0,1,0,3.0
18743,1,26.0,1,1,3.0
18744,0,38.0,1,1,3.0
18746,0,31.0,1,0,3.0
18747,0,37.0,1,0,3.0
18748,1,31.0,1,0,3.0
18749,0,37.0,1,0,3.0
18750,1,36.0,-1,0,3.0
18751,1,31.0,1,0,3.0
18752,1,38.0,1,0,3.0
18753,1,37.0,1,0,3.0
18754,1,36.0,1,1,3.0
18755,0,35.0,1,0,3.0
18756,1,40.0,1,0,3.0
18757,0,41.0,1,0,3.0
18758,1,43.0,1,0,3.0
18759,0,31.3,1,0,3.0
18760,0,39.0,-1,0,3.0
18761,0,33.0,1,1,3.0
18762,0,43.0,1,0,3.0
18763,1,36.0,1,1,3.0
18764,1,46.0,1,0,3.0
18765,1,38.0,1,0,3.0
18766,0,30.0,1,0,3.0
18767,1,42.0,1,0,3.0
18768,0,38.0,1,0,3.0
18769,0,38.0,1,1,3.0
18770,1,37.0,1,0,3.0
18772,1,41.0,1,0,3.0
18773,1,35.0,1,1,3.0
18774,1,34.5,1,0,3.0
18775,0,34.0,1,0,3.0
18776,0,38.0,1,0,3.0
18777,0,38.0,1,1,3.0
18778,0,30.5,1,1,3.0
18780,1,37.0,1,0,3.0
18781,1,35.5,1,1,3.0
18782,0,37.0,1,0,3.0
18783,0,37.0,1,1,3.0
18784,1,39.0,1,0,3.0
18786,0,40.0,1,0,3.0
18787,1,31.5,1,1,3.0
18788,0,41.0,1,1,3.0
18789,1,42.0,1,0,3.0
18790,0,34.0,1,0,3.0
18791,0,42.0,1,0,3.0
18794,1,33.0,1,0,3.0
18795,1,38.0,1,0,3.0
18796,1,44.0,1,0,3.0
18797,0,35.0,1,0,3.0
18798,1,32.0,1,1,3.0
18799,1,34.0,1,0,3.0
18800,0,37.0,1,0,3.0
18801,1,36.5,1,0,3.0
18802,1,35.5,1,0,3.0
18803,0,40.0,1,0,3.0
18804,1,39.0,1,0,3.0
18805,1,29.0,1,1,3.0
18806,1,38.0,1,0,3.0
18807,1,29.0,1,0,3.0
18808,1,31.5,1,0,3.0
18809,0,36.0,1,0,3.0
18810,0,37.0,1,1,3.0
18811,0,32.0,1,0,3.0
18812,1,37.0,1,0,3.0
18813,1,42.0,1,0,3.0
18814,1,41.0,1,0,3.0
18815,1,32.5,1,0,3.0
18816,1,35.0,1,0,3.0
18817,1,32.0,1,0,3.0
18818,0,33.5,1,0,3.0
18819,0,35.0,1,0,3.0
18820,0,32.0,1,0,3.0
18821,0,39.0,1,0,3.0
18822,1,35.0,1,1,3.0
18823,0,28.5,1,0,3.0
18824,0,40.0,1,0,3.0
18825,1,32.7,1,0,3.0
18826,0,31.0,1,0,3.0
18827,0,33.0,1,1,3.0
18828,0,38.0,1,0,3.0
18829,0,31.0,1,1,3.0
18830,1,32.0,1,1,3.0
18831,0,32.0,1,0,3.0
18834,1,35.0,1,0,3.0
18835,1,30.5,1,0,3.0
18836,0,33.0,1,0,3.0
18837,1,37.0,1,0,3.0
18838,0,35.0,1,0,3.0
18839,0,41.0,1,0,3.0
18840,0,40.0,1,1,3.0
18841,0,34.0,1,0,3.0
18842,1,34.0,1,0,3.0
18843,0,32.5,1,0,3.0
18844,1,22.5,1,1,3.0
18845,0,40.0,1,0,3.0
18847,0,39.0,1,0,3.0
18848,1,33.0,-1,1,3.0
18849,0,29.0,1,1,3.0
18850,0,45.0,1,0,3.0
18851,1,31.0,1,1,3.0
18852,1,33.0,1,0,3.0
18853,1,31.0,1,0,3.0
18854,1,43.0,1,0,3.0
18855,1,27.0,1,0,3.0
18856,0,32.0,1,1,3.0
18857,1,32.0,1,0,3.0
18858,0,47.0,1,0,3.0
18859,1,39.0,1,0,3.0
18860,0,41.0,1,0,3.0
18861,1,35.0,1,0,3.0
18862,1,38.0,1,0,3.0
18863,1,27.0,1,0,3.0
18865,1,38.0,1,0,3.0
18866,1,35.0,1,0,3.0
18867,0,35.0,1,0,3.0
18868,0,30.5,1,0,3.0
18869,0,35.0,1,0,3.0
18871,1,33.0,1,0,3.0
18872,1,35.0,1,0,3.0
18873,0,40.0,1,1,3.0
18874,0,29.5,1,0,3.0
18875,0,38.0,1,0,3.0
18876,0,42.0,1,0,3.0
18877,0,35.0,1,0,3.0
18878,0,44.0,1,0,3.0
18880,0,32.0,1,0,3.0
18881,1,35.0,1,0,3.0
18882,0,34.0,1,0,3.0
18883,0,35.0,1,1,3.0
18884,0,38.0,1,0,3.0
18885,0,33.0,1,0,3.0
18886,0,41.0,1,0,3.0
18887,1,47.0,1,0,3.0
18888,0,42.0,1,0,3.0
18889,0,36.0,-1,0,3.0
18890,0,22.0,1,1,3.0
18891,1,33.0,1,0,3.0
18892,0,41.5,1,0,3.0
18893,1,35.0,1,0,3.0
18894,1,32.0,1,0,3.0
18895,0,32.0,1,0,3.0
18896,1,39.0,1,0,3.0
18897,1,33.0,1,0,3.0
18898,0,37.5,1,0,3.0
18899,0,32.5,1,0,3.0
18900,0,33.5,1,0,3.0
18901,1,30.5,1,0,3.0
18902,0,41.0,1,0,3.0
18903,0,28.7,1,0,3.0
18904,0,42.0,1,0,3.0
18905,1,40.0,1,0,3.0
18906,0,39.0,1,0,3.0
18907,0,42.0,1,0,3.0
18908,0,33.0,1,0,3.0
18909,0,37.0,1,0,3.0
18910,0,32.0,1,0,3.0
18911,0,31.5,1,0,3.0
18913,0,42.0,1,0,3.0
18914,0,39.0,1,0,3.0
18915,0,27.0,1,0,3.0
18916,1,37.5,1,0,3.0
