,age,fnlwgt,education.num,marital.status,race,sex,capital.gain,capital.loss,hours.per.week,income
26825,31,208881,10,1,0.0,0,0,0,40,-1
26826,55,256953,9,0,1.0,1,0,0,44,-1
26827,26,100147,13,1,0.0,1,0,0,45,1
26828,51,166461,16,1,1.0,1,0,0,40,1
26829,35,171327,9,1,0.0,0,0,0,40,-1
26831,63,133166,16,1,0.0,0,0,0,12,-1
26832,31,169589,14,0,0.0,0,0,0,30,-1
26833,22,273734,9,0,0.0,0,0,0,20,-1
26834,67,158301,9,0,0.0,0,0,0,60,-1
26835,50,257117,5,1,0.0,0,0,0,50,-1
26836,63,196725,9,0,0.0,1,0,0,24,-1
26837,31,137444,9,1,0.0,0,0,0,40,1
26838,17,286960,7,0,0.0,0,0,0,40,-1
26839,41,201435,9,1,1.0,0,0,0,40,-1
26840,53,216931,4,1,0.0,0,0,0,38,-1
26841,44,212665,10,1,1.0,0,0,0,99,-1
26842,24,462820,13,0,0.0,0,0,0,40,-1
26843,35,198841,11,0,0.0,0,0,0,35,-1
26844,61,219886,10,1,0.0,1,0,0,40,1
26846,56,213105,9,1,0.0,0,0,0,36,1
26847,66,302072,12,0,0.0,1,0,0,40,-1
26849,64,125684,9,1,0.0,0,0,0,40,-1
26850,38,215419,9,1,0.0,1,0,0,36,1
26851,43,413760,10,0,1.0,0,0,0,40,-1
26852,37,205339,9,0,0.0,0,0,0,49,-1
26853,19,236570,9,0,0.0,1,0,0,16,-1
26854,59,247552,9,1,0.0,0,0,0,40,-1
26855,50,184007,10,1,0.0,0,0,0,40,-1
26856,33,341187,13,1,0.0,0,0,0,50,1
26857,56,220187,10,1,0.0,0,0,0,45,1
26858,28,198258,11,1,0.0,0,0,0,40,-1
26859,27,175821,9,1,0.0,1,0,0,34,-1
26861,34,261418,9,1,0.0,0,0,0,40,-1
26862,19,203319,7,0,0.0,0,0,0,30,-1
26863,68,166083,9,1,0.0,0,0,0,40,1
26864,28,109001,14,1,0.0,0,0,0,38,1
26865,81,106765,10,0,0.0,1,0,0,4,-1
26866,22,197387,9,0,0.0,0,0,0,40,-1
26867,58,284834,12,0,0.0,1,0,0,40,-1
26868,31,87535,10,0,0.0,1,0,0,25,-1
26869,17,175587,7,0,0.0,0,0,0,30,-1
26871,25,51498,8,0,0.0,0,0,0,40,-1
26872,47,220124,9,0,0.0,0,0,0,40,-1
26873,39,188503,13,1,0.0,1,0,0,60,1
26874,44,113324,9,1,0.0,0,0,0,40,-1
26875,46,208872,11,1,0.0,0,0,0,40,1
26876,38,34180,10,1,0.0,0,0,0,35,-1
26877,23,292023,9,0,0.0,0,0,0,30,-1
26878,34,141118,13,1,0.0,1,0,0,35,-1
26879,33,348592,9,0,0.0,0,0,0,40,1
26880,38,185203,9,0,0.0,1,0,0,20,-1
26881,52,165278,11,1,0.0,0,0,0,40,-1
26882,50,116933,9,0,0.0,1,0,0,33,-1
26883,35,84787,13,1,0.0,0,0,0,40,-1
26884,44,206878,9,0,0.0,1,0,0,15,-1
26885,38,127772,9,0,0.0,0,0,0,50,-1
26886,29,208577,9,1,0.0,0,0,0,40,1
26887,33,40681,12,0,0.0,1,0,0,40,-1
26888,29,95108,9,0,0.0,0,0,0,40,-1
26889,18,280603,7,0,0.0,1,0,0,30,-1
26890,43,188436,15,0,0.0,0,0,0,40,-1
26892,42,177989,9,1,0.0,0,0,0,40,-1
26893,32,164190,9,1,0.0,0,0,0,30,-1
26894,36,90897,12,0,0.0,1,0,0,40,-1
26895,41,33126,13,1,0.0,0,0,0,40,1
26896,30,270886,10,0,0.0,1,0,0,40,-1
26897,21,216129,9,0,0.0,0,0,0,35,-1
26898,33,189368,10,1,1.0,0,0,0,40,1
26899,19,141418,10,0,0.0,0,0,0,15,-1
26900,19,306225,9,0,0.0,0,0,0,25,-1
26901,35,330664,9,0,0.0,0,0,0,40,-1
26902,43,191765,9,0,1.0,1,0,0,35,-1
26903,45,289353,9,1,1.0,0,0,0,24,-1
26904,25,53147,13,0,1.0,0,0,0,50,-1
26905,39,122353,13,1,0.0,0,0,0,40,-1
26906,26,188767,9,0,0.0,0,0,0,40,-1
26907,60,239576,14,1,0.0,0,0,0,10,-1
26908,52,155141,16,1,0.0,1,0,0,40,1
26909,22,64520,8,0,0.0,0,0,0,30,-1
26910,23,478994,10,0,0.0,1,0,0,40,-1
26911,46,155654,9,1,0.0,1,0,0,40,-1
26912,34,124052,13,1,0.0,0,0,0,30,-1
26913,39,245053,13,1,0.0,0,0,0,50,1
26914,38,183585,9,0,0.0,1,0,0,40,-1
26915,56,323639,14,1,0.0,0,0,0,25,-1
26916,55,186791,9,0,0.0,1,0,0,40,-1
26917,23,186666,10,0,0.0,0,0,0,40,-1
26918,39,200153,13,0,0.0,0,0,0,40,-1
26919,24,180931,13,1,1.0,0,0,0,30,-1
26920,51,183173,9,1,0.0,0,0,0,40,1
26921,47,120131,13,1,0.0,0,0,0,50,1
26922,25,263300,9,0,0.0,0,0,0,50,-1
26923,34,226443,15,1,0.0,0,0,0,55,1
26924,19,208506,10,0,0.0,1,0,0,28,-1
26925,32,46746,10,0,0.0,0,0,0,40,-1
26926,49,246183,9,1,0.0,0,0,0,40,1
26927,40,165309,4,0,0.0,1,0,0,8,-1
26928,43,122749,9,1,0.0,0,0,0,55,-1
26929,59,167963,9,0,0.0,0,0,0,40,-1
26930,32,273241,13,1,0.0,1,0,0,40,1
26931,25,120238,13,0,0.0,0,0,0,40,-1
26932,32,167990,9,1,0.0,0,0,0,40,-1
26933,17,225507,7,0,1.0,1,0,0,15,-1
26934,57,125000,15,1,0.0,0,0,0,35,1
26935,17,174120,8,0,0.0,0,0,0,15,-1
26937,41,132125,9,1,0.0,0,0,0,40,-1
26939,19,227178,7,0,0.0,1,0,0,25,-1
26940,41,165798,3,0,0.0,1,0,0,40,-1
26941,39,129573,13,0,0.0,0,0,0,50,1
26942,30,224377,9,0,0.0,0,0,0,40,-1
26943,37,179481,13,1,0.0,0,0,0,40,1
26944,18,434268,7,0,0.0,1,0,0,15,-1
26945,40,173716,13,1,0.0,0,0,0,45,1
26946,24,114230,9,0,0.0,0,0,0,40,-1
26947,33,188661,9,1,0.0,0,0,0,50,-1
26948,48,216093,13,1,0.0,0,0,0,40,-1
26949,51,124963,13,1,0.0,0,0,0,40,1
26950,48,85341,9,1,0.0,0,0,0,40,-1
26951,43,193490,4,1,0.0,0,0,0,45,-1
26952,34,80058,15,0,0.0,0,0,0,50,-1
26953,41,139907,11,0,0.0,0,0,0,30,-1
26954,25,188767,9,0,0.0,0,0,0,40,-1
26955,20,117222,9,0,0.0,0,0,0,50,-1
26956,35,187119,10,0,0.0,1,0,0,70,-1
26957,42,97277,14,0,0.0,1,0,0,40,-1
26958,26,219760,9,0,0.0,0,0,0,16,-1
26959,46,63299,9,1,0.0,0,0,0,50,-1
26960,39,171482,13,0,0.0,0,0,0,40,1
26961,18,344742,6,0,0.0,0,0,0,40,-1
26962,29,210869,10,0,1.0,0,0,0,80,-1
26963,39,38312,10,1,0.0,0,0,0,40,1
26964,47,119939,9,1,0.0,0,0,0,40,1
26965,40,83953,10,1,0.0,0,0,0,50,1
26966,43,101383,9,1,0.0,0,0,0,40,1
26967,32,204374,9,0,0.0,0,0,0,40,-1
26968,31,176831,6,0,0.0,1,0,0,40,-1
26969,19,60688,10,0,0.0,0,0,0,35,-1
26970,44,251305,12,1,0.0,0,0,0,40,1
26971,46,200947,13,1,0.0,0,0,0,40,1
26972,53,46704,14,1,0.0,0,0,0,50,1
26973,43,119721,13,1,0.0,0,0,0,40,-1
26974,41,58930,13,0,0.0,1,0,0,40,-1
26975,35,247750,9,0,1.0,0,0,0,40,-1
26976,48,67725,13,1,0.0,0,0,0,45,-1
26977,28,200775,14,1,0.0,1,0,0,40,-1
26978,44,183542,13,0,0.0,1,0,0,32,-1
26979,20,25139,10,0,0.0,1,0,0,40,-1
26980,51,123325,15,0,0.0,1,0,0,40,-1
26981,28,269786,9,0,0.0,0,0,0,50,-1
26982,36,51089,13,0,0.0,0,0,0,60,-1
26983,28,136985,9,1,0.0,0,0,0,35,-1
26984,21,129350,10,0,0.0,0,0,0,40,-1
26985,34,35595,13,1,0.0,0,0,0,30,-1
26986,36,61299,10,1,0.0,0,0,0,40,-1
26987,25,192321,12,0,0.0,1,0,0,80,-1
26988,31,257644,9,0,0.0,0,0,0,43,-1
26989,44,70884,9,1,0.0,0,0,0,60,-1
26990,49,159726,7,0,0.0,0,0,0,40,-1
26991,40,174395,9,1,0.0,0,0,0,40,-1
26994,18,322999,10,0,0.0,1,0,0,20,-1
26995,68,148874,5,1,1.0,0,0,0,44,-1
26996,64,43738,16,0,0.0,0,0,0,80,1
26998,21,149809,9,0,0.0,0,0,0,24,-1
26999,22,51985,10,0,0.0,0,0,0,30,-1
27000,61,105384,13,1,0.0,0,0,0,40,-1
27001,24,137591,10,0,0.0,0,0,0,10,-1
27002,49,324791,13,1,0.0,0,0,0,50,1
27003,25,184303,10,0,0.0,1,0,0,30,-1
27004,66,314347,9,1,1.0,0,0,0,40,-1
27005,29,274010,10,0,0.0,0,0,0,45,-1
27006,22,321031,9,0,1.0,1,0,0,40,-1
27008,29,152951,9,1,0.0,0,0,0,40,1
27009,20,247115,10,0,1.0,1,0,0,35,-1
27010,47,175958,15,1,0.0,0,0,0,45,1
27011,22,109039,9,0,0.0,1,0,0,55,-1
27012,59,141326,11,0,0.0,0,0,0,50,1
27014,64,47462,10,0,0.0,1,0,0,35,-1
27015,29,182344,9,1,1.0,0,0,0,40,-1
27016,25,295912,10,0,0.0,0,0,0,20,-1
27017,62,311495,10,0,0.0,1,0,0,40,-1
27018,21,187643,9,0,0.0,1,0,0,40,-1
27019,46,501671,6,0,1.0,0,0,0,40,-1
27020,21,301556,9,0,0.0,1,0,0,19,-1
27021,18,187240,7,0,0.0,0,0,0,18,-1
27022,33,594187,14,1,0.0,0,0,0,45,1
27023,63,200474,2,0,0.0,0,0,0,40,-1
27024,52,152795,9,1,0.0,0,0,0,52,1
27025,17,230789,5,0,1.0,0,0,0,22,-1
27026,31,114691,9,0,0.0,0,0,0,40,-1
27027,35,194591,10,1,0.0,0,0,0,40,-1
27028,31,114691,9,1,0.0,0,0,0,40,1
27029,51,42017,10,0,0.0,1,0,0,40,-1
27030,48,383384,9,1,0.0,0,0,0,60,-1
27032,42,53727,9,1,0.0,0,0,0,40,-1
27033,38,277022,10,0,0.0,1,0,0,40,-1
27034,43,113324,13,1,0.0,0,0,0,40,1
27035,30,342709,9,1,0.0,0,0,0,40,-1
27036,24,179203,8,0,0.0,0,0,0,55,-1
27037,46,251474,13,1,0.0,0,0,0,60,1
27038,50,93730,6,1,0.0,0,0,0,60,-1
27039,22,37894,9,0,0.0,0,0,0,35,-1
27040,18,272918,9,0,1.0,0,0,0,15,-1
27041,53,151411,13,1,0.0,0,0,0,45,1
27042,40,210648,13,1,0.0,0,0,0,44,1
27043,36,347491,16,1,0.0,0,0,0,35,-1
27044,32,255885,13,1,0.0,0,0,0,43,1
27045,39,356838,9,0,0.0,0,0,0,12,-1
27046,46,216164,9,1,0.0,0,0,0,40,-1
27047,26,288781,13,0,0.0,0,0,0,42,-1
27048,19,439779,10,0,0.0,0,0,0,15,-1
27049,24,161638,9,1,0.0,1,0,0,40,-1
27050,28,190525,14,0,0.0,0,0,0,40,-1
27051,25,276249,14,0,0.0,1,0,0,40,-1
27052,44,147265,10,1,0.0,0,0,0,40,1
27053,38,245090,9,1,0.0,0,0,0,40,-1
27054,42,219682,14,0,0.0,0,0,0,45,-1
27055,28,392100,9,1,0.0,0,0,0,40,-1
27056,36,358682,13,0,0.0,0,0,0,50,-1
27057,47,262244,13,0,1.0,0,0,0,60,1
27058,21,218445,10,0,0.0,1,0,0,40,-1
27059,19,182609,9,0,1.0,1,0,0,25,-1
27060,35,509462,13,0,0.0,1,0,0,45,-1
27061,26,213258,9,1,0.0,0,0,0,40,-1
27062,21,118401,10,0,0.0,1,0,0,30,-1
27063,67,45814,4,1,0.0,0,0,0,40,-1
27064,54,329733,9,0,0.0,0,0,0,40,1
27065,26,29957,14,0,0.0,0,0,0,25,-1
27066,51,215854,13,0,0.0,1,0,0,50,-1
27067,27,327766,10,0,0.0,0,0,0,45,-1
27068,27,405765,9,1,0.0,0,0,0,40,1
27069,39,80680,10,0,0.0,1,0,0,40,-1
27070,32,177792,13,0,0.0,1,0,0,48,1
27071,52,273514,9,0,0.0,0,0,0,40,-1
27072,21,202373,10,1,1.0,0,0,0,40,-1
27073,27,332785,9,0,0.0,0,0,0,38,-1
27074,46,149640,4,1,0.0,0,0,0,45,-1
27075,42,40151,11,1,0.0,0,0,0,30,-1
27076,79,183686,13,1,0.0,0,0,0,20,1
27078,19,195282,9,0,1.0,1,0,0,20,-1
27079,51,96678,14,1,0.0,0,0,0,60,-1
27080,66,186324,13,1,0.0,0,0,0,5,1
27081,36,257250,11,1,0.0,0,0,0,99,-1
27082,26,212800,12,0,0.0,1,0,0,36,-1
27083,28,55360,10,0,1.0,0,0,0,50,-1
27084,39,195253,15,1,0.0,0,0,0,45,1
27085,43,45156,10,1,0.0,0,0,0,60,-1
27086,20,435469,9,0,0.0,1,0,0,40,-1
27087,29,231287,10,0,0.0,0,0,0,40,-1
27089,60,165517,10,1,0.0,0,0,0,40,-1
27090,34,73161,9,1,0.0,0,0,0,40,1
27091,60,178792,9,0,0.0,1,0,0,40,-1
27092,38,32897,7,0,0.0,1,0,0,40,-1
27093,29,250967,11,1,0.0,0,0,0,40,-1
27094,49,379779,13,0,0.0,1,0,0,40,-1
27095,37,217838,3,0,0.0,1,0,0,40,-1
27096,43,198965,10,1,0.0,0,0,0,38,1
27097,37,220644,9,0,1.0,1,0,0,40,-1
27098,19,175081,5,0,0.0,0,0,0,60,-1
27099,29,180299,10,1,0.0,0,0,0,35,-1
27100,40,548664,9,1,0.0,0,0,0,15,-1
27101,53,278114,4,1,0.0,0,0,0,40,1
27102,27,394927,13,1,0.0,0,0,0,55,-1
27103,29,236938,12,0,0.0,1,0,0,38,-1
27105,38,34378,9,1,0.0,0,0,0,55,-1
27106,48,81513,13,1,0.0,0,0,0,50,1
27107,18,106780,10,0,0.0,1,0,0,12,-1
27108,37,329026,9,1,0.0,1,0,0,40,1
27109,48,26490,13,0,0.0,1,0,0,20,-1
27110,50,338033,10,0,0.0,0,0,0,32,-1
27111,24,21154,10,0,0.0,1,0,0,30,-1
27112,34,209449,10,1,1.0,0,0,0,40,1
27113,19,389143,10,0,0.0,0,0,0,40,-1
27114,39,101260,9,0,0.0,0,0,0,40,-1
27115,40,198270,10,0,0.0,1,0,0,40,-1
27116,30,45781,9,0,0.0,1,0,0,40,-1
27117,27,134566,9,0,0.0,0,0,0,40,-1
27118,23,283806,5,0,0.0,1,0,0,35,-1
27119,46,422813,10,1,0.0,0,0,0,40,1
27120,24,103277,13,0,0.0,1,0,0,50,-1
27121,18,201871,8,0,0.0,0,0,0,20,-1
27122,50,167728,16,1,0.0,0,0,0,60,1
27123,42,211517,7,1,0.0,0,0,0,40,-1
27124,42,118212,5,1,0.0,0,0,0,40,-1
27125,57,98926,10,0,0.0,1,0,0,16,-1
27127,31,206609,6,1,0.0,0,0,0,40,-1
27128,34,104509,14,0,0.0,1,0,0,40,-1
27129,55,170350,9,0,0.0,1,0,0,40,-1
27130,56,183884,7,1,0.0,0,0,0,40,-1
27131,35,154410,10,0,0.0,0,0,0,40,-1
27132,63,257659,14,0,0.0,1,0,0,3,-1
27133,28,274679,14,0,0.0,0,0,0,50,-1
27134,38,252662,13,0,0.0,0,0,0,40,-1
27135,30,356689,9,1,0.0,0,0,0,60,-1
27136,18,205218,10,0,0.0,1,0,0,20,-1
27137,35,241306,11,1,0.0,0,0,0,40,1
27138,53,139127,9,0,0.0,1,0,0,40,-1
27139,46,175625,15,0,0.0,1,0,0,40,-1
27140,45,206459,10,1,0.0,0,0,0,40,-1
27142,41,111483,9,0,0.0,0,0,0,40,-1
27143,60,106118,9,1,0.0,0,0,0,70,1
27144,19,162094,9,0,0.0,0,0,0,40,-1
27145,28,145284,9,0,0.0,0,0,0,70,-1
27146,29,242482,9,0,0.0,0,0,0,32,-1
27147,35,160192,10,0,0.0,0,0,0,40,-1
27148,27,280699,10,0,0.0,1,0,0,40,-1
27149,18,156950,9,0,0.0,0,0,0,35,-1
27150,53,215572,9,0,0.0,0,0,0,40,-1
27151,26,173593,14,1,0.0,0,0,0,20,-1
27152,55,193374,10,1,0.0,0,0,0,40,1
27153,45,334039,10,1,0.0,0,0,0,40,1
27154,28,337664,9,0,0.0,0,0,0,40,-1
27155,32,113504,13,1,0.0,0,0,0,40,1
27156,27,177072,9,0,0.0,0,0,0,40,-1
27157,35,174503,9,0,0.0,1,0,0,40,-1
27158,36,214807,9,0,0.0,1,0,0,37,-1
27159,23,100345,13,0,0.0,0,0,0,20,-1
27160,22,409230,8,0,0.0,0,0,0,40,-1
27161,65,115922,13,1,0.0,0,0,0,40,1
27162,59,375049,9,1,0.0,0,0,0,41,1
27163,25,243560,9,0,0.0,1,0,0,40,-1
27164,31,127215,10,1,0.0,0,0,0,40,-1
27165,50,276241,13,1,0.0,0,0,0,40,1
27166,49,175109,10,1,0.0,0,0,0,50,1
27167,43,498079,13,0,0.0,1,0,0,40,-1
27168,23,344394,10,1,0.0,1,0,0,40,-1
27169,23,245302,10,0,1.0,1,0,0,40,-1
27170,63,43313,6,1,0.0,0,0,0,40,-1
27171,33,188467,9,0,0.0,0,0,0,40,-1
27172,51,351278,13,0,0.0,0,0,0,50,-1
27173,31,182246,9,0,0.0,0,0,0,45,-1
27174,48,353824,10,1,0.0,0,0,0,40,1
27175,31,387116,10,0,1.0,1,0,0,36,-1
27176,47,34248,11,1,0.0,0,0,0,40,1
27177,54,198741,10,1,0.0,0,0,0,40,1
27178,23,32950,10,0,0.0,0,0,0,40,-1
27179,34,381153,9,1,0.0,0,0,0,40,1
27180,46,100067,7,1,1.0,1,0,0,35,1
27181,34,208785,12,0,0.0,0,0,0,50,1
27182,31,61559,9,0,0.0,0,0,0,50,-1
27183,41,176452,9,1,0.0,0,0,0,40,-1
27184,41,128700,9,0,0.0,1,0,0,40,-1
27185,27,328518,11,0,0.0,0,0,0,30,-1
27186,30,201196,7,0,1.0,1,0,0,40,-1
27187,23,378546,10,0,0.0,0,0,0,40,-1
27188,24,212210,12,0,0.0,1,0,0,20,-1
27189,59,178660,12,1,0.0,0,0,0,40,-1
27191,59,316027,9,1,0.0,0,0,0,45,-1
27192,47,431515,11,1,0.0,0,0,0,40,1
27193,51,149770,9,0,0.0,1,0,0,44,-1
27194,42,165916,13,0,0.0,1,0,0,45,-1
27195,29,107411,10,1,0.0,1,0,0,40,-1
27196,23,217961,9,0,0.0,0,0,0,45,-1
27197,43,350387,9,1,0.0,0,0,0,60,-1
27198,46,325372,10,1,0.0,0,0,0,40,-1
27199,30,156718,10,0,0.0,1,0,0,40,-1
27200,23,216472,10,0,0.0,1,0,0,20,-1
27201,29,106972,14,0,0.0,1,0,0,35,-1
27202,33,131934,9,0,0.0,1,0,0,45,-1
27203,46,359193,10,0,0.0,1,0,0,45,-1
27204,35,261012,10,1,1.0,1,0,0,40,-1
27205,25,113654,9,0,0.0,1,0,0,37,-1
27206,35,218955,13,1,0.0,0,0,0,40,-1
27207,30,115963,4,0,0.0,0,0,0,42,-1
27209,37,147258,10,1,0.0,0,0,0,55,-1
27210,22,214635,9,0,0.0,0,0,0,42,-1
27211,25,200318,9,1,0.0,0,0,0,60,-1
27212,50,138270,9,1,1.0,1,0,0,40,-1
27213,33,103435,11,0,0.0,0,0,0,45,-1
27214,59,133201,3,1,0.0,0,0,0,40,-1
27215,24,175183,9,0,0.0,1,0,0,40,-1
27216,41,99870,13,1,0.0,0,0,0,55,-1
27217,38,107479,5,0,0.0,1,0,0,12,-1
27218,60,113440,13,0,0.0,0,0,0,60,-1
27219,19,85690,9,0,0.0,0,0,0,30,-1
27220,23,45713,10,0,0.0,0,0,0,40,-1
27221,17,67808,6,0,0.0,0,0,0,40,-1
27222,24,113936,13,0,0.0,0,0,0,40,-1
27223,32,158291,9,1,0.0,0,0,0,50,1
27224,27,193898,13,1,0.0,0,0,0,45,1
27225,43,191982,11,0,0.0,1,0,0,55,-1
27226,21,72953,10,0,0.0,0,0,0,40,-1
27227,54,271160,11,0,0.0,1,0,0,40,-1
27228,22,33087,9,1,0.0,0,0,0,45,-1
27229,29,106153,9,0,0.0,0,0,0,50,-1
27231,37,105021,13,1,0.0,0,0,0,50,1
27232,38,239045,16,1,0.0,0,0,0,50,1
27233,34,94413,10,1,0.0,0,0,0,40,-1
27234,45,20534,10,1,0.0,0,0,0,84,1
27235,28,350254,2,0,0.0,1,0,0,40,-1
27236,68,194746,16,0,0.0,1,0,0,40,-1
27238,20,447488,5,0,0.0,0,0,0,30,-1
27239,24,267706,10,0,0.0,1,0,0,45,-1
27240,38,198216,10,0,0.0,1,0,0,40,-1
27241,32,227931,13,0,0.0,1,0,0,40,-1
27242,28,181776,13,0,0.0,1,0,0,50,-1
27243,32,132601,15,1,0.0,0,0,0,40,1
27244,58,205410,9,1,0.0,0,0,0,40,-1
27245,38,292570,10,0,0.0,1,0,0,50,-1
27246,43,76460,9,0,0.0,1,0,0,40,-1
27247,28,295163,8,0,0.0,0,0,0,40,-1
27248,21,27255,10,0,0.0,0,0,0,40,-1
27250,24,390608,9,0,0.0,1,0,0,36,-1
27251,41,317539,10,1,1.0,0,0,0,40,-1
27252,27,195678,13,1,0.0,0,0,0,40,-1
27253,54,466502,4,0,0.0,0,0,0,30,-1
27254,28,220754,9,0,0.0,1,0,0,25,-1
27255,36,343476,9,0,0.0,0,0,0,30,-1
27256,60,38622,10,1,0.0,0,0,0,40,-1
27257,34,173730,14,1,0.0,0,0,0,38,-1
27258,32,178623,9,0,1.0,1,0,0,40,-1
27259,27,300783,10,1,0.0,1,0,0,42,1
27260,60,224644,6,1,0.0,0,0,0,40,-1
27261,39,191502,11,1,0.0,0,0,0,40,-1
27262,59,61885,8,0,1.0,0,0,0,35,-1
27263,34,213887,16,1,0.0,0,0,0,32,1
27264,36,331395,11,1,0.0,0,0,0,40,-1
27265,54,145098,10,1,0.0,0,0,0,40,1
27266,48,123075,11,1,0.0,0,0,0,40,1
27267,19,216804,4,0,0.0,0,0,0,33,-1
27268,40,188291,15,1,0.0,0,0,0,40,1
27269,25,33610,9,0,0.0,0,0,0,45,-1
27270,39,234901,12,0,0.0,0,0,0,40,-1
27271,34,349148,10,1,0.0,0,0,0,40,-1
27272,30,168443,9,0,0.0,1,0,0,30,-1
27273,43,211860,9,0,1.0,1,0,0,24,-1
27275,59,75804,9,1,0.0,0,0,0,65,1
27276,33,176185,9,1,0.0,0,0,0,40,-1
27277,22,306779,10,0,0.0,0,0,0,50,-1
27278,48,265192,9,1,0.0,0,0,0,45,-1
27279,54,139347,9,0,0.0,1,0,0,40,-1
27280,49,107682,10,0,0.0,1,0,0,38,-1
27281,37,34173,13,0,0.0,1,0,0,40,-1
27282,45,128378,9,1,1.0,0,0,0,40,-1
27283,51,195638,10,0,0.0,1,0,0,40,-1
27284,46,59287,10,1,0.0,0,0,0,40,-1
27285,31,162442,13,1,0.0,1,0,0,40,1
27286,29,350603,6,0,0.0,1,0,0,38,-1
27287,39,344743,10,1,1.0,1,0,0,50,1
27288,26,176795,13,0,0.0,1,0,0,40,1
27290,39,336880,9,1,0.0,0,0,0,40,1
27291,26,206600,7,0,0.0,0,0,0,30,-1
27292,25,193051,13,1,0.0,0,0,0,35,-1
27293,49,62793,9,0,0.0,1,0,0,40,-1
27294,53,264939,13,0,0.0,1,0,0,45,-1
27295,52,370552,1,1,0.0,0,0,0,40,-1
27296,52,163678,9,1,0.0,0,0,0,55,-1
27298,50,558490,9,0,1.0,0,0,0,40,-1
27299,76,208843,4,0,0.0,0,0,0,30,-1
27300,19,95078,9,0,0.0,1,0,0,15,-1
27301,25,169679,9,1,0.0,0,0,0,40,-1
27302,45,101320,9,0,0.0,1,0,0,40,-1
27303,34,168906,12,0,0.0,1,0,0,35,-1
27304,20,212582,10,0,0.0,1,0,0,16,-1
27305,66,170617,14,0,0.0,0,0,0,6,-1
27306,63,170529,13,1,1.0,1,0,0,45,-1
27307,27,99897,10,1,0.0,0,0,0,40,-1
27308,43,175224,9,1,0.0,0,0,0,60,-1
27309,23,149704,9,0,0.0,1,0,0,40,-1
27310,37,214542,10,0,1.0,1,0,0,40,-1
27311,31,167319,13,1,0.0,0,0,0,40,-1
27312,33,43716,10,1,0.0,0,0,0,4,-1
27313,28,191935,12,0,0.0,0,0,0,20,-1
27314,35,338611,10,0,0.0,1,0,0,40,-1
27315,41,136419,12,1,0.0,0,0,0,75,1
27316,17,72321,7,0,0.0,1,0,0,12,-1
27317,41,189956,13,1,1.0,1,0,0,40,1
27318,44,403782,11,0,0.0,0,0,0,45,-1
27319,47,456661,4,1,0.0,0,0,0,40,-1
27320,24,279041,9,0,1.0,0,0,0,40,-1
27321,38,65716,11,0,0.0,1,0,0,40,-1
27322,34,189809,10,1,1.0,0,0,0,52,-1
27323,62,223637,9,0,1.0,1,0,0,35,-1
27324,27,199343,9,1,0.0,0,0,0,38,-1
27325,59,139344,10,1,0.0,1,0,0,40,1
27326,35,119098,14,1,0.0,0,0,0,40,-1
27327,38,195025,9,0,1.0,1,0,0,32,-1
27328,28,186720,10,0,0.0,1,0,0,50,-1
27329,28,328923,9,0,0.0,1,0,0,38,-1
27330,59,159472,5,1,0.0,0,0,0,40,-1
27331,42,138662,10,0,0.0,1,0,0,40,-1
27332,54,286342,14,0,0.0,1,0,0,32,1
27333,39,181705,9,1,0.0,0,0,0,45,-1
27334,41,193882,13,1,0.0,0,0,0,40,-1
27335,43,216497,13,0,0.0,1,0,0,40,-1
27337,58,256274,9,0,0.0,1,0,0,40,-1
27338,43,326379,9,0,0.0,0,0,0,40,-1
27339,31,243142,9,0,0.0,1,0,0,40,-1
27340,51,155118,14,1,0.0,1,0,0,70,1
27341,54,189607,13,0,1.0,1,0,0,36,-1
27342,20,39478,10,0,0.0,0,0,0,70,-1
27343,35,206951,10,1,0.0,0,0,0,40,1
27344,22,127647,9,0,0.0,1,0,0,36,-1
27345,42,182302,9,1,0.0,0,0,0,40,-1
27346,44,166597,14,1,0.0,0,0,0,40,1
27347,28,33363,9,1,0.0,0,0,0,70,1
27348,74,167537,10,1,0.0,0,0,0,35,1
27349,34,179378,9,1,1.0,1,0,0,40,-1
27350,50,297551,9,1,0.0,0,0,0,52,-1
27351,50,198362,11,0,0.0,1,0,0,40,-1
27352,43,240504,9,1,0.0,0,0,0,40,-1
27353,29,169662,9,1,0.0,0,0,0,40,-1
27354,30,164940,9,0,1.0,1,0,0,25,-1
27355,61,210488,9,1,0.0,0,0,0,50,1
27357,27,333296,13,0,0.0,0,0,0,30,-1
27358,47,192793,16,1,0.0,0,0,0,40,1
27359,33,136331,9,1,0.0,0,0,0,40,-1
27360,22,509048,9,0,1.0,1,0,0,37,-1
27361,38,318610,10,0,1.0,1,0,0,40,-1
27362,45,104521,10,1,0.0,0,0,0,40,-1
27363,42,247695,9,1,0.0,0,0,0,45,1
27364,35,219546,10,0,0.0,0,0,0,45,-1
27365,21,169699,9,0,0.0,1,0,0,40,-1
27366,49,131302,11,0,1.0,1,0,0,44,-1
27368,36,340091,16,1,0.0,1,0,0,36,1
27369,20,204641,9,0,0.0,0,0,0,20,-1
27370,49,213431,9,0,1.0,1,0,0,40,-1
27371,40,377018,13,1,0.0,0,0,0,60,1
27372,22,184543,10,0,0.0,1,0,0,40,-1
27373,60,188236,9,0,0.0,1,0,0,40,-1
27374,67,233022,7,0,0.0,1,0,0,20,-1
